date,ticker,field,value
2013-03-07,MEXBOL Index,PX_HIGH,44261.08
2013-03-07,MEXBOL Index,PX_VOLUME,252527400.0
2013-03-08,MEXBOL Index,PX_OPEN,43978.93
2013-03-08,MEXBOL Index,PX_LAST,44322.51
2013-03-08,MEXBOL Index,PX_LOW,43802.78
2013-03-08,MEXBOL Index,PX_HIGH,44323.62
2013-03-08,MEXBOL Index,PX_VOLUME,319436800.0
2013-03-11,MEXBOL Index,PX_OPEN,44322.85
2013-03-11,MEXBOL Index,PX_LAST,44013.3
2013-03-11,MEXBOL Index,PX_LOW,43794.11
2013-03-11,MEXBOL Index,PX_HIGH,44322.85
2013-03-11,MEXBOL Index,PX_VOLUME,320387600.0
2013-03-12,MEXBOL Index,PX_OPEN,44019.26
2013-03-12,MEXBOL Index,PX_LAST,43965.41
2013-03-12,MEXBOL Index,PX_LOW,43731.69
2013-03-12,MEXBOL Index,PX_HIGH,44019.54
2013-03-12,MEXBOL Index,PX_VOLUME,358585500.0
2013-03-13,MEXBOL Index,PX_OPEN,43972.75
2013-03-13,MEXBOL Index,PX_LAST,43278.11
2013-03-13,MEXBOL Index,PX_LOW,43274.99
2013-03-13,MEXBOL Index,PX_HIGH,43976.76
2013-03-13,MEXBOL Index,PX_VOLUME,466249800.0
2013-03-14,MEXBOL Index,PX_OPEN,43278.11
2013-03-14,MEXBOL Index,PX_LAST,43348.52
2013-03-14,MEXBOL Index,PX_LOW,43035.03
2013-03-14,MEXBOL Index,PX_HIGH,43644.21
2013-03-14,MEXBOL Index,PX_VOLUME,453200200.0
2013-03-15,MEXBOL Index,PX_OPEN,43348.52
2013-03-15,MEXBOL Index,PX_LAST,42605.05
2013-03-15,MEXBOL Index,PX_LOW,42604.99
2013-03-15,MEXBOL Index,PX_HIGH,43389.3
2013-03-15,MEXBOL Index,PX_VOLUME,658752800.0
2013-03-19,MEXBOL Index,PX_OPEN,42632.46
2013-03-19,MEXBOL Index,PX_LAST,42060.61
2013-03-19,MEXBOL Index,PX_LOW,41881.31
2013-03-19,MEXBOL Index,PX_HIGH,42885.41
2013-03-19,MEXBOL Index,PX_VOLUME,334885000.0
2013-03-20,MEXBOL Index,PX_OPEN,42047.27
2013-03-20,MEXBOL Index,PX_LAST,42497.97
2013-03-20,MEXBOL Index,PX_LOW,41974.85
2013-03-20,MEXBOL Index,PX_HIGH,42509.85
2013-03-20,MEXBOL Index,PX_VOLUME,386925200.0
2013-03-21,MEXBOL Index,PX_OPEN,42487.52
2013-03-21,MEXBOL Index,PX_LAST,42531.07
2013-03-21,MEXBOL Index,PX_LOW,42292.65
2013-03-21,MEXBOL Index,PX_HIGH,42564.63
2013-03-21,MEXBOL Index,PX_VOLUME,400301200.0
2013-03-22,MEXBOL Index,PX_OPEN,42560.65
2013-03-22,MEXBOL Index,PX_LAST,42686.68
2013-03-22,MEXBOL Index,PX_LOW,42454.42
2013-03-22,MEXBOL Index,PX_HIGH,42726.34
2013-03-22,MEXBOL Index,PX_VOLUME,387233900.0
2013-03-25,MEXBOL Index,PX_OPEN,42686.02
2013-03-25,MEXBOL Index,PX_LAST,42900.83
2013-03-25,MEXBOL Index,PX_LOW,42591.47
2013-03-25,MEXBOL Index,PX_HIGH,42902.77
2013-03-25,MEXBOL Index,PX_VOLUME,290719900.0
2013-03-26,MEXBOL Index,PX_OPEN,42904.83
2013-03-26,MEXBOL Index,PX_LAST,43664.73
2013-03-26,MEXBOL Index,PX_LOW,42904.83
2013-03-26,MEXBOL Index,PX_HIGH,43666.45
2013-03-26,MEXBOL Index,PX_VOLUME,420325100.0
2013-03-27,MEXBOL Index,PX_OPEN,43665.72
2013-03-27,MEXBOL Index,PX_LAST,44077.09
2013-03-27,MEXBOL Index,PX_LOW,43408.35
2013-03-27,MEXBOL Index,PX_HIGH,44087.34
2013-03-27,MEXBOL Index,PX_VOLUME,324284100.0
2013-04-01,MEXBOL Index,PX_OPEN,44052.26
2013-04-01,MEXBOL Index,PX_LAST,43932.52
2013-04-01,MEXBOL Index,PX_LOW,43913.12
2013-04-01,MEXBOL Index,PX_HIGH,44263.36
2013-04-01,MEXBOL Index,PX_VOLUME,160465000.0
2013-04-02,MEXBOL Index,PX_OPEN,43932.5
2013-04-02,MEXBOL Index,PX_LAST,44113.5
2013-04-02,MEXBOL Index,PX_LOW,43923.85
2013-04-02,MEXBOL Index,PX_HIGH,44246.07
2013-04-02,MEXBOL Index,PX_VOLUME,239845700.0
2013-04-03,MEXBOL Index,PX_OPEN,44113.58
2013-04-03,MEXBOL Index,PX_LAST,43717.57
2013-04-03,MEXBOL Index,PX_LOW,43634.2
2013-04-03,MEXBOL Index,PX_HIGH,44241.45
2013-04-03,MEXBOL Index,PX_VOLUME,254151800.0
2013-04-04,MEXBOL Index,PX_OPEN,43697.51
2013-04-04,MEXBOL Index,PX_LAST,43566.69
2013-04-04,MEXBOL Index,PX_LOW,43371.83
2013-04-04,MEXBOL Index,PX_HIGH,43812.95
2013-04-04,MEXBOL Index,PX_VOLUME,190857300.0
2013-04-05,MEXBOL Index,PX_OPEN,43564.08
2013-04-05,MEXBOL Index,PX_LAST,43244.25
2013-04-05,MEXBOL Index,PX_LOW,42955.0
2013-04-05,MEXBOL Index,PX_HIGH,43587.29
2013-04-05,MEXBOL Index,PX_VOLUME,224136600.0
2013-04-08,MEXBOL Index,PX_OPEN,43247.59
2013-04-08,MEXBOL Index,PX_LAST,43430.99
2013-04-08,MEXBOL Index,PX_LOW,43174.31
2013-04-08,MEXBOL Index,PX_HIGH,43456.37
2013-04-08,MEXBOL Index,PX_VOLUME,266235000.0
2013-04-09,MEXBOL Index,PX_OPEN,43432.99
2013-04-09,MEXBOL Index,PX_LAST,43973.18
2013-04-09,MEXBOL Index,PX_LOW,43345.59
2013-04-09,MEXBOL Index,PX_HIGH,43991.94
2013-04-09,MEXBOL Index,PX_VOLUME,310835600.0
2013-04-10,MEXBOL Index,PX_OPEN,43979.53
2013-04-10,MEXBOL Index,PX_LAST,44380.83
2013-04-10,MEXBOL Index,PX_LOW,43979.53
2013-04-10,MEXBOL Index,PX_HIGH,44466.74
2013-04-10,MEXBOL Index,PX_VOLUME,291128500.0
2013-04-11,MEXBOL Index,PX_OPEN,44400.44
2013-04-11,MEXBOL Index,PX_LAST,44408.43
2013-04-11,MEXBOL Index,PX_LOW,44178.52
2013-04-11,MEXBOL Index,PX_HIGH,44422.66
2013-04-11,MEXBOL Index,PX_VOLUME,277474300.0
2013-04-12,MEXBOL Index,PX_OPEN,44401.21
2013-04-12,MEXBOL Index,PX_LAST,44004.27
2013-04-12,MEXBOL Index,PX_LOW,43860.07
2013-04-12,MEXBOL Index,PX_HIGH,44401.21
2013-04-12,MEXBOL Index,PX_VOLUME,193960700.0
2013-04-15,MEXBOL Index,PX_OPEN,43987.52
2013-04-15,MEXBOL Index,PX_LAST,42984.38
2013-04-15,MEXBOL Index,PX_LOW,42983.65
2013-04-15,MEXBOL Index,PX_HIGH,44034.23
2013-04-15,MEXBOL Index,PX_VOLUME,272452400.0
2013-04-16,MEXBOL Index,PX_OPEN,43006.2
2013-04-16,MEXBOL Index,PX_LAST,43223.69
2013-04-16,MEXBOL Index,PX_LOW,43006.2
2013-04-16,MEXBOL Index,PX_HIGH,43311.4
2013-04-16,MEXBOL Index,PX_VOLUME,222010800.0
2013-04-17,MEXBOL Index,PX_OPEN,43232.25
2013-04-17,MEXBOL Index,PX_LAST,42610.91
2013-04-17,MEXBOL Index,PX_LOW,42418.84
2013-04-17,MEXBOL Index,PX_HIGH,43232.25
2013-04-17,MEXBOL Index,PX_VOLUME,364916100.0
2013-04-18,MEXBOL Index,PX_OPEN,42610.99
2013-04-18,MEXBOL Index,PX_LAST,42460.21
2013-04-18,MEXBOL Index,PX_LOW,42162.94
2013-04-18,MEXBOL Index,PX_HIGH,42615.5
2013-04-18,MEXBOL Index,PX_VOLUME,276635200.0
2013-04-19,MEXBOL Index,PX_OPEN,42460.21
2013-04-19,MEXBOL Index,PX_LAST,42808.17
2013-04-19,MEXBOL Index,PX_LOW,42289.95
2013-04-19,MEXBOL Index,PX_HIGH,42811.91
2013-04-19,MEXBOL Index,PX_VOLUME,350091000.0
2013-04-22,MEXBOL Index,PX_OPEN,42820.03
2013-04-22,MEXBOL Index,PX_LAST,42914.2
2013-04-22,MEXBOL Index,PX_LOW,42678.77
2013-04-22,MEXBOL Index,PX_HIGH,42967.08
2013-04-22,MEXBOL Index,PX_VOLUME,227810400.0
2013-04-23,MEXBOL Index,PX_OPEN,42922.24
2013-04-23,MEXBOL Index,PX_LAST,43113.61
2013-04-23,MEXBOL Index,PX_LOW,42920.84
2013-04-23,MEXBOL Index,PX_HIGH,43296.15
2013-04-23,MEXBOL Index,PX_VOLUME,197818300.0
2013-04-24,MEXBOL Index,PX_OPEN,43112.77
2013-04-24,MEXBOL Index,PX_LAST,42294.93
2013-04-24,MEXBOL Index,PX_LOW,42202.7
2013-04-24,MEXBOL Index,PX_HIGH,43112.77
2013-04-24,MEXBOL Index,PX_VOLUME,256739400.0
2013-04-25,MEXBOL Index,PX_OPEN,42289.41
2013-04-25,MEXBOL Index,PX_LAST,42547.47
2013-04-25,MEXBOL Index,PX_LOW,42124.99
2013-04-25,MEXBOL Index,PX_HIGH,42633.38
2013-04-25,MEXBOL Index,PX_VOLUME,338652900.0
2013-04-26,MEXBOL Index,PX_OPEN,42544.12
2013-04-26,MEXBOL Index,PX_LAST,41897.0
2013-04-26,MEXBOL Index,PX_LOW,41896.92
2013-04-26,MEXBOL Index,PX_HIGH,42544.12
2013-04-26,MEXBOL Index,PX_VOLUME,266853700.0
2013-04-29,MEXBOL Index,PX_OPEN,41897.35
2013-04-29,MEXBOL Index,PX_LAST,41910.53
2013-04-29,MEXBOL Index,PX_LOW,41624.49
2013-04-29,MEXBOL Index,PX_HIGH,42092.8
2013-04-29,MEXBOL Index,PX_VOLUME,179182700.0
2013-04-30,MEXBOL Index,PX_OPEN,41918.23
2013-04-30,MEXBOL Index,PX_LAST,42263.48
2013-04-30,MEXBOL Index,PX_LOW,41842.9
2013-04-30,MEXBOL Index,PX_HIGH,42278.08
2013-04-30,MEXBOL Index,PX_VOLUME,282053800.0
2013-05-02,MEXBOL Index,PX_OPEN,42266.94
2013-05-02,MEXBOL Index,PX_LAST,42090.01
2013-05-02,MEXBOL Index,PX_LOW,42013.98
2013-05-02,MEXBOL Index,PX_HIGH,42387.08
2013-05-02,MEXBOL Index,PX_VOLUME,279991800.0
2013-05-03,MEXBOL Index,PX_OPEN,42100.73
2013-05-03,MEXBOL Index,PX_LAST,42602.07
2013-05-03,MEXBOL Index,PX_LOW,42099.79
2013-05-03,MEXBOL Index,PX_HIGH,42851.68
2013-05-03,MEXBOL Index,PX_VOLUME,291607300.0
2013-05-06,MEXBOL Index,PX_OPEN,42606.09
2013-05-06,MEXBOL Index,PX_LAST,42197.99
2013-05-06,MEXBOL Index,PX_LOW,42178.58
2013-05-06,MEXBOL Index,PX_HIGH,42624.8
2013-05-06,MEXBOL Index,PX_VOLUME,151719600.0
2013-05-07,MEXBOL Index,PX_OPEN,42198.16
2013-05-07,MEXBOL Index,PX_LAST,42406.67
2013-05-07,MEXBOL Index,PX_LOW,42085.52
2013-05-07,MEXBOL Index,PX_HIGH,42498.99
2013-05-07,MEXBOL Index,PX_VOLUME,246998400.0
2013-05-08,MEXBOL Index,PX_OPEN,42401.74
2013-05-08,MEXBOL Index,PX_LAST,42102.14
2013-05-08,MEXBOL Index,PX_LOW,42102.14
2013-05-08,MEXBOL Index,PX_HIGH,42609.58
2013-05-08,MEXBOL Index,PX_VOLUME,236098700.0
2013-05-09,MEXBOL Index,PX_OPEN,42102.66
2013-05-09,MEXBOL Index,PX_LAST,41682.64
2013-05-09,MEXBOL Index,PX_LOW,41615.0
2013-05-09,MEXBOL Index,PX_HIGH,42238.19
2013-05-09,MEXBOL Index,PX_VOLUME,217637100.0
2013-05-10,MEXBOL Index,PX_OPEN,41688.58
2013-05-10,MEXBOL Index,PX_LAST,41741.54
2013-05-10,MEXBOL Index,PX_LOW,41534.69
2013-05-10,MEXBOL Index,PX_HIGH,41921.15
2013-05-10,MEXBOL Index,PX_VOLUME,218908100.0
2013-05-13,MEXBOL Index,PX_OPEN,41743.97
2013-05-13,MEXBOL Index,PX_LAST,41766.91
2013-05-13,MEXBOL Index,PX_LOW,41619.62
2013-05-13,MEXBOL Index,PX_HIGH,41945.25
2013-05-13,MEXBOL Index,PX_VOLUME,211384600.0
2013-05-14,MEXBOL Index,PX_OPEN,41775.47
2013-05-14,MEXBOL Index,PX_LAST,41925.14
2013-05-14,MEXBOL Index,PX_LOW,41659.48
2013-05-14,MEXBOL Index,PX_HIGH,42040.61
2013-05-14,MEXBOL Index,PX_VOLUME,201195200.0
2013-05-15,MEXBOL Index,PX_OPEN,41930.84
2013-05-15,MEXBOL Index,PX_LAST,41905.23
2013-05-15,MEXBOL Index,PX_LOW,41828.15
2013-05-15,MEXBOL Index,PX_HIGH,42409.21
2013-05-15,MEXBOL Index,PX_VOLUME,339862400.0
2013-05-16,MEXBOL Index,PX_OPEN,41912.15
2013-05-16,MEXBOL Index,PX_LAST,41761.11
2013-05-16,MEXBOL Index,PX_LOW,41755.65
2013-05-16,MEXBOL Index,PX_HIGH,41951.61
2013-05-16,MEXBOL Index,PX_VOLUME,227745200.0
2013-05-17,MEXBOL Index,PX_OPEN,41767.82
2013-05-17,MEXBOL Index,PX_LAST,41806.73
2013-05-17,MEXBOL Index,PX_LOW,41747.64
2013-05-17,MEXBOL Index,PX_HIGH,42036.34
2013-05-17,MEXBOL Index,PX_VOLUME,229431300.0
2013-05-20,MEXBOL Index,PX_OPEN,41810.01
2013-05-20,MEXBOL Index,PX_LAST,41080.43
2013-05-20,MEXBOL Index,PX_LOW,40934.32
2013-05-20,MEXBOL Index,PX_HIGH,41901.46
2013-05-20,MEXBOL Index,PX_VOLUME,235966700.0
2013-05-21,MEXBOL Index,PX_OPEN,41085.05
2013-05-21,MEXBOL Index,PX_LAST,40548.44
2013-05-21,MEXBOL Index,PX_LOW,40199.7
2013-05-21,MEXBOL Index,PX_HIGH,41204.99
2013-05-21,MEXBOL Index,PX_VOLUME,242848000.0
2013-05-22,MEXBOL Index,PX_OPEN,40533.68
2013-05-22,MEXBOL Index,PX_LAST,40119.02
2013-05-22,MEXBOL Index,PX_LOW,39973.42
2013-05-22,MEXBOL Index,PX_HIGH,40969.54
2013-05-22,MEXBOL Index,PX_VOLUME,304727400.0
2013-05-23,MEXBOL Index,PX_OPEN,40119.36
2013-05-23,MEXBOL Index,PX_LAST,40505.27
2013-05-23,MEXBOL Index,PX_LOW,39468.13
2013-05-23,MEXBOL Index,PX_HIGH,40508.8
2013-05-23,MEXBOL Index,PX_VOLUME,246711900.0
2013-05-24,MEXBOL Index,PX_OPEN,40505.61
2013-05-24,MEXBOL Index,PX_LAST,40521.27
2013-05-24,MEXBOL Index,PX_LOW,39979.98
2013-05-24,MEXBOL Index,PX_HIGH,40561.51
2013-05-24,MEXBOL Index,PX_VOLUME,207384600.0
2013-05-27,MEXBOL Index,PX_OPEN,40521.94
2013-05-27,MEXBOL Index,PX_LAST,40144.65
2013-05-27,MEXBOL Index,PX_LOW,39972.84
2013-05-27,MEXBOL Index,PX_HIGH,40571.87
2013-05-27,MEXBOL Index,PX_VOLUME,64508480.0
2013-05-28,MEXBOL Index,PX_OPEN,40147.25
2013-05-28,MEXBOL Index,PX_LAST,40764.04
2013-05-28,MEXBOL Index,PX_LOW,40147.25
2013-05-28,MEXBOL Index,PX_HIGH,40769.03
2013-05-28,MEXBOL Index,PX_VOLUME,222220200.0
2013-05-29,MEXBOL Index,PX_OPEN,40762.28
2013-05-29,MEXBOL Index,PX_LAST,40638.97
2013-05-29,MEXBOL Index,PX_LOW,40410.01
2013-05-29,MEXBOL Index,PX_HIGH,40927.26
2013-05-29,MEXBOL Index,PX_VOLUME,274794900.0
2013-05-30,MEXBOL Index,PX_OPEN,40648.36
2013-05-30,MEXBOL Index,PX_LAST,40984.5
2013-05-30,MEXBOL Index,PX_LOW,40648.36
2013-05-30,MEXBOL Index,PX_HIGH,41250.8
2013-05-30,MEXBOL Index,PX_VOLUME,252513300.0
2013-05-31,MEXBOL Index,PX_OPEN,40990.88
2013-05-31,MEXBOL Index,PX_LAST,41588.32
2013-05-31,MEXBOL Index,PX_LOW,40740.84
2013-05-31,MEXBOL Index,PX_HIGH,41590.26
2013-05-31,MEXBOL Index,PX_VOLUME,846467300.0
2013-06-03,MEXBOL Index,PX_OPEN,41587.63
2013-06-03,MEXBOL Index,PX_LAST,41094.82
2013-06-03,MEXBOL Index,PX_LOW,40849.92
2013-06-03,MEXBOL Index,PX_HIGH,41590.17
2013-06-03,MEXBOL Index,PX_VOLUME,447863700.0
2013-06-04,MEXBOL Index,PX_OPEN,41090.15
2013-06-04,MEXBOL Index,PX_LAST,40750.4
2013-06-04,MEXBOL Index,PX_LOW,40750.4
2013-06-04,MEXBOL Index,PX_HIGH,41238.53
2013-06-04,MEXBOL Index,PX_VOLUME,223089000.0
2013-06-05,MEXBOL Index,PX_OPEN,40750.4
2013-06-05,MEXBOL Index,PX_LAST,40226.33
2013-06-05,MEXBOL Index,PX_LOW,40090.8
2013-06-05,MEXBOL Index,PX_HIGH,40834.11
2013-06-05,MEXBOL Index,PX_VOLUME,219810000.0
2013-06-06,MEXBOL Index,PX_OPEN,40226.33
2013-06-06,MEXBOL Index,PX_LAST,40579.08
2013-06-06,MEXBOL Index,PX_LOW,40038.65
2013-06-06,MEXBOL Index,PX_HIGH,40621.17
2013-06-06,MEXBOL Index,PX_VOLUME,212666400.0
2013-06-07,MEXBOL Index,PX_OPEN,40580.06
2013-06-07,MEXBOL Index,PX_LAST,40232.68
2013-06-07,MEXBOL Index,PX_LOW,40222.39
2013-06-07,MEXBOL Index,PX_HIGH,41331.55
2013-06-07,MEXBOL Index,PX_VOLUME,252061200.0
2013-06-10,MEXBOL Index,PX_OPEN,40238.36
2013-06-10,MEXBOL Index,PX_LAST,40721.35
2013-06-10,MEXBOL Index,PX_LOW,40236.11
2013-06-10,MEXBOL Index,PX_HIGH,40751.5
2013-06-10,MEXBOL Index,PX_VOLUME,187440400.0
2013-06-11,MEXBOL Index,PX_OPEN,40722.29
2013-06-11,MEXBOL Index,PX_LAST,39890.24
2013-06-11,MEXBOL Index,PX_LOW,39889.87
2013-06-11,MEXBOL Index,PX_HIGH,40745.82
2013-06-11,MEXBOL Index,PX_VOLUME,369924000.0
2013-06-12,MEXBOL Index,PX_OPEN,39888.78
2013-06-12,MEXBOL Index,PX_LAST,39480.35
2013-06-12,MEXBOL Index,PX_LOW,38886.77
2013-06-12,MEXBOL Index,PX_HIGH,39984.06
2013-06-12,MEXBOL Index,PX_VOLUME,250795700.0
2013-06-13,MEXBOL Index,PX_OPEN,39483.42
2013-06-13,MEXBOL Index,PX_LAST,39481.47
2013-06-13,MEXBOL Index,PX_LOW,39402.97
2013-06-13,MEXBOL Index,PX_HIGH,39772.06
2013-06-13,MEXBOL Index,PX_VOLUME,213695500.0
2013-06-14,MEXBOL Index,PX_OPEN,39487.08
